"X","zero_day","tot_seed","Taxa","INC","COLD","plate_num","viable","chill_germ","mold","adj_total","date","germ_num","day","DAY","germ.daily","germ_perc","chill_time","chillweeks","force"
4328,"10/1/18",20,"Silene stellata","L","C",533,15,0,0,21,"2018-10-22",6,295,21,0,0.3,35,5,0
4329,"10/1/18",20,"Silene stellata","L","C",534,11,0,0,18,"2018-10-22",7,295,21,0,0.35,35,5,0
4330,"10/1/18",20,"Silene stellata","H","C",535,14,0,0,19,"2018-10-22",5,295,21,0,0.25,35,5,1
4331,"10/1/18",20,"Silene stellata","H","C",536,15,0,0,18,"2018-10-22",3,295,21,0,0.15,35,5,1
4332,"10/1/18",20,"Silene stellata","H","C",537,16,0,0,18,"2018-10-22",2,295,21,0,0.1,35,5,1
4333,"10/1/18",20,"Anemone virginana","L","C",586,1,0,0,21,"2018-10-22",20,295,21,3,1,35,5,0
4334,"10/1/18",20,"Anemone virginana","L","C",587,0,0,2,19,"2018-10-22",18,295,21,1,0.9,35,5,0
4335,"10/1/18",20,"Anemone virginana","L","C",588,2,0,0,21,"2018-10-22",19,295,21,1,0.95,35,5,0
4336,"10/1/18",20,"Anemone virginana","H","C",589,0,0,0,19,"2018-10-22",17,295,21,0,0.85,35,5,1
4337,"10/1/18",20,"Anemone virginana","H","C",590,0,0,0,20,"2018-10-22",16,295,21,1,0.8,35,5,1
4338,"10/1/18",20,"Anemone virginana","H","C",591,2,0,2,18,"2018-10-22",16,295,21,0,0.8,35,5,1
4339,"10/1/18",20,"Thalictrum dioicum","L","C",640,4,0,7,8,"2018-10-22",2,295,21,0,0.1,35,5,0
4340,"10/1/18",20,"Thalictrum dioicum","L","C",641,5,0,5,9,"2018-10-22",4,295,21,0,0.2,35,5,0
4341,"10/1/18",20,"Thalictrum dioicum","L","C",642,7,0,5,10,"2018-10-22",2,295,21,0,0.1,35,5,0
4342,"10/1/18",20,"Thalictrum dioicum","H","C",643,8,0,3,12,"2018-10-22",4,295,21,0,0.2,35,5,1
4343,"10/1/18",15,"Thalictrum dioicum","H","C",644,5,0,5,10,"2018-10-22",4,295,21,0,0.266666666666667,35,5,1
4344,"10/1/18",15,"Thalictrum dioicum","H","C",645,9,0,5,10,"2018-10-22",1,295,21,0,0.0666666666666667,35,5,1
4345,"10/1/18",10,"Impatiens capensis","L","C",684,2,0,8,2,"2018-10-22",0,295,21,0,0,35,5,0
4346,"10/1/18",10,"Impatiens capensis","L","C",685,2,0,8,2,"2018-10-22",0,295,21,0,0,35,5,0
4347,"10/1/18",10,"Impatiens capensis","H","C",686,1,0,9,1,"2018-10-22",0,295,21,0,0,35,5,1
4348,"10/1/18",10,"Impatiens capensis","H","C",687,1,0,9,1,"2018-10-22",0,295,21,0,0,35,5,1
4349,"10/1/18",15,"Phlox cuspidata","H","C",722,0,0,0,8,"2018-10-22",8,295,21,0,0.533333333333333,35,5,1
4350,"10/1/18",15,"Phlox cuspidata","H","C",723,5,0,0,12,"2018-10-22",7,295,21,0,0.466666666666667,35,5,1
4351,"10/1/18",15,"Phlox cuspidata","L","C",720,1,0,0,12,"2018-10-22",11,295,21,0,0.733333333333333,35,5,0
4352,"10/1/18",15,"Phlox cuspidata","L","C",721,4,0,0,13,"2018-10-22",9,295,21,0,0.6,35,5,0
4353,"10/1/18",20,"Oenethera biennis","L","C",97,2,0,5,13,"2018-10-24",11,297,23,0,0.55,35,5,0
4354,"10/1/18",20,"Oenethera biennis","L","C",98,0,0,6,14,"2018-10-24",14,297,23,0,0.7,35,5,0
4355,"10/1/18",20,"Oenethera biennis","L","C",99,1,0,2,17,"2018-10-24",16,297,23,0,0.8,35,5,0
4356,"10/1/18",20,"Oenethera biennis","H","C",100,1,0,0,12,"2018-10-24",11,297,23,0,0.55,35,5,1
4357,"10/1/18",20,"Oenethera biennis","H","C",101,2,0,0,16,"2018-10-24",14,297,23,0,0.7,35,5,1
4358,"10/1/18",20,"Oenethera biennis","H","C",102,1,0,3,14,"2018-10-24",13,297,23,0,0.65,35,5,1
4359,"10/1/18",20,"Asclepias syriaca","L","C",145,0,0,0,21,"2018-10-24",21,297,23,0,1,35,5,0
4360,"10/1/18",20,"Asclepias syriaca","L","C",146,2,0,0,20,"2018-10-24",18,297,23,0,0.9,35,5,0
4361,"10/1/18",20,"Asclepias syriaca","L","C",147,1,0,1,19,"2018-10-24",18,297,23,0,0.9,35,5,0
4362,"10/1/18",20,"Asclepias syriaca","H","C",148,1,0,3,17,"2018-10-24",16,297,23,0,0.8,35,5,1
4363,"10/1/18",20,"Asclepias syriaca","H","C",149,0,0,0,20,"2018-10-24",20,297,23,0,1,35,5,1
4364,"10/1/18",20,"Asclepias syriaca","H","C",150,0,0,0,20,"2018-10-24",20,297,23,0,1,35,5,1
4365,"10/1/18",20,"Cryptotaenia canadensis","L","C",193,5,0,0,20,"2018-10-24",15,297,23,0,0.75,35,5,0
4366,"10/1/18",20,"Cryptotaenia canadensis","L","C",194,4,0,0,20,"2018-10-24",16,297,23,0,0.8,35,5,0
4367,"10/1/18",20,"Cryptotaenia canadensis","L","C",195,0,0,0,20,"2018-10-24",20,297,23,0,1,35,5,0
4368,"10/1/18",20,"Cryptotaenia canadensis","H","C",196,16,0,0,19,"2018-10-24",3,297,23,0,0.15,35,5,1
4369,"10/1/18",20,"Cryptotaenia canadensis","H","C",197,17,0,0,18,"2018-10-24",1,297,23,0,0.05,35,5,1
4370,"10/1/18",20,"Cryptotaenia canadensis","H","C",198,3,0,1,4,"2018-10-24",1,297,23,0,0.05,35,5,1
4371,"10/1/18",20,"Eurbia diviricata","L","C",259,6,0,6,12,"2018-10-24",5,297,23,0,0.25,35,5,0
4372,"10/1/18",20,"Eurbia diviricata","L","C",260,5,0,2,14,"2018-10-24",8,297,23,1,0.4,35,5,0
4373,"10/1/18",20,"Eurbia diviricata","L","C",261,1,0,5,10,"2018-10-24",9,297,23,0,0.45,35,5,0
4374,"10/1/18",20,"Eurbia diviricata","H","C",262,2,0,6,12,"2018-10-24",9,297,23,0,0.45,35,5,1
4375,"10/1/18",20,"Eurbia diviricata","H","C",263,5,0,5,12,"2018-10-24",7,297,23,0,0.35,35,5,1
4376,"10/1/18",20,"Eurbia diviricata","H","C",264,6,0,10,7,"2018-10-24",1,297,23,0,0.05,35,5,1
4377,"10/1/18",20,"Hesperis matronalis","L","C",313,0,0,0,20,"2018-10-24",20,297,23,0,1,35,5,0
4378,"10/1/18",20,"Hesperis matronalis","L","C",314,4,0,0,20,"2018-10-24",16,297,23,0,0.8,35,5,0
4379,"10/1/18",20,"Hesperis matronalis","L","C",315,2,0,0,20,"2018-10-24",18,297,23,0,0.9,35,5,0
4380,"10/1/18",20,"Hesperis matronalis","H","C",316,0,0,0,20,"2018-10-24",20,297,23,0,1,35,5,1
4381,"10/1/18",20,"Hesperis matronalis","H","C",317,0,0,0,20,"2018-10-24",20,297,23,0,1,35,5,1
4382,"10/1/18",20,"Hesperis matronalis","H","C",318,0,0,0,20,"2018-10-24",20,297,23,0,1,35,5,1
4383,"10/1/18",20,"Polygonum virginiatum","L","C",391,15,0,2,18,"2018-10-24",3,297,23,0,0.15,35,5,0
4384,"10/1/18",20,"Polygonum virginiatum","L","C",392,10,0,1,19,"2018-10-24",8,297,23,0,0.4,35,5,0
4385,"10/1/18",20,"Polygonum virginiatum","L","C",393,12,0,0,20,"2018-10-24",6,297,23,0,0.3,35,5,0
4386,"10/1/18",20,"Polygonum virginiatum","H","C",394,18,0,1,18,"2018-10-24",0,297,23,0,0,35,5,1
4387,"10/1/18",20,"Polygonum virginiatum","H","C",395,15,0,0,20,"2018-10-24",4,297,23,0,0.2,35,5,1
4388,"10/1/18",20,"Polygonum virginiatum","H","C",396,19,0,0,20,"2018-10-24",1,297,23,0,0.05,35,5,1
4389,"10/1/18",20,"Carex grisea","L","C",435,20,0,0,20,"2018-10-24",0,297,23,0,0,35,5,0
4390,"10/1/18",20,"Carex grisea","L","C",436,20,0,0,20,"2018-10-24",0,297,23,0,0,35,5,0
4391,"10/1/18",20,"Carex grisea","H","C",437,20,0,0,20,"2018-10-24",0,297,23,0,0,35,5,1
4392,"10/1/18",20,"Carex grisea","H","C",438,20,0,0,20,"2018-10-24",0,297,23,0,0,35,5,1
4393,"10/1/18",20,"Silene vulgaris","L","C",478,3,0,0,20,"2018-10-24",17,297,23,0,0.85,35,5,0
4394,"10/1/18",20,"Silene vulgaris","L","C",479,1,0,0,19,"2018-10-24",18,297,23,0,0.9,35,5,0
4395,"10/1/18",20,"Silene vulgaris","L","C",480,0,0,0,20,"2018-10-24",19,297,23,0,0.95,35,5,0
4396,"10/1/18",20,"Silene vulgaris","H","C",481,1,0,0,19,"2018-10-24",18,297,23,0,0.9,35,5,1
4397,"10/1/18",20,"Silene vulgaris","H","C",482,1,0,0,18,"2018-10-24",17,297,23,0,0.85,35,5,1
4398,"10/1/18",20,"Silene vulgaris","H","C",483,2,0,0,20,"2018-10-24",18,297,23,0,0.9,35,5,1
4399,"10/1/18",20,"Silene stellata","L","C",532,14,0,0,20,"2018-10-24",6,297,23,0,0.3,35,5,0
4400,"10/1/18",20,"Silene stellata","L","C",533,15,0,0,21,"2018-10-24",6,297,23,0,0.3,35,5,0
4401,"10/1/18",20,"Silene stellata","L","C",534,11,0,0,18,"2018-10-24",7,297,23,0,0.35,35,5,0
4402,"10/1/18",20,"Silene stellata","H","C",535,14,0,0,19,"2018-10-24",5,297,23,0,0.25,35,5,1
4403,"10/1/18",20,"Silene stellata","H","C",536,15,0,0,18,"2018-10-24",3,297,23,0,0.15,35,5,1
4404,"10/1/18",20,"Silene stellata","H","C",537,16,0,0,18,"2018-10-24",2,297,23,0,0.1,35,5,1
4405,"10/1/18",20,"Anemone virginana","L","C",586,1,0,0,21,"2018-10-24",20,297,23,0,1,35,5,0
4406,"10/1/18",20,"Anemone virginana","L","C",587,0,0,2,19,"2018-10-24",18,297,23,0,0.9,35,5,0
4407,"10/1/18",20,"Anemone virginana","L","C",588,2,0,0,21,"2018-10-24",19,297,23,0,0.95,35,5,0
4408,"10/1/18",20,"Anemone virginana","H","C",589,0,0,0,19,"2018-10-24",17,297,23,0,0.85,35,5,1
4409,"10/1/18",20,"Anemone virginana","H","C",590,0,0,0,20,"2018-10-24",18,297,23,2,0.9,35,5,1
4410,"10/1/18",20,"Anemone virginana","H","C",591,2,0,2,18,"2018-10-24",16,297,23,0,0.8,35,5,1
4411,"10/1/18",20,"Thalictrum dioicum","L","C",640,4,0,7,8,"2018-10-24",2,297,23,0,0.1,35,5,0
4412,"10/1/18",20,"Thalictrum dioicum","L","C",641,5,0,5,9,"2018-10-24",4,297,23,0,0.2,35,5,0
4413,"10/1/18",20,"Thalictrum dioicum","L","C",642,7,0,5,10,"2018-10-24",2,297,23,0,0.1,35,5,0
4414,"10/1/18",20,"Thalictrum dioicum","H","C",643,8,0,3,12,"2018-10-24",4,297,23,0,0.2,35,5,1
4415,"10/1/18",15,"Thalictrum dioicum","H","C",644,5,0,5,10,"2018-10-24",5,297,23,1,0.333333333333333,35,5,1
4416,"10/1/18",15,"Thalictrum dioicum","H","C",645,9,0,5,10,"2018-10-24",1,297,23,0,0.0666666666666667,35,5,1
4417,"10/1/18",10,"Impatiens capensis","L","C",684,2,0,8,2,"2018-10-24",0,297,23,0,0,35,5,0
4418,"10/1/18",10,"Impatiens capensis","L","C",685,2,0,8,2,"2018-10-24",0,297,23,0,0,35,5,0
4419,"10/1/18",10,"Impatiens capensis","H","C",686,1,0,9,1,"2018-10-24",0,297,23,0,0,35,5,1
4420,"10/1/18",10,"Impatiens capensis","H","C",687,1,0,9,1,"2018-10-24",0,297,23,0,0,35,5,1
4421,"10/1/18",15,"Phlox cuspidata","H","C",722,0,0,0,8,"2018-10-24",8,297,23,0,0.533333333333333,35,5,1
4422,"10/1/18",15,"Phlox cuspidata","H","C",723,5,0,0,12,"2018-10-24",7,297,23,0,0.466666666666667,35,5,1
4423,"10/1/18",15,"Phlox cuspidata","L","C",720,1,0,0,12,"2018-10-24",11,297,23,0,0.733333333333333,35,5,0
4424,"10/1/18",15,"Phlox cuspidata","L","C",721,4,0,0,13,"2018-10-24",9,297,23,0,0.6,35,5,0
4425,"10/1/18",20,"Oenethera biennis","L","C",97,2,0,5,13,"2018-10-26",11,299,25,0,0.55,35,5,0
4426,"10/1/18",20,"Oenethera biennis","L","C",98,0,0,6,14,"2018-10-26",14,299,25,0,0.7,35,5,0
4427,"10/1/18",20,"Oenethera biennis","L","C",99,1,0,2,17,"2018-10-26",16,299,25,0,0.8,35,5,0
4428,"10/1/18",20,"Oenethera biennis","H","C",100,1,0,0,12,"2018-10-26",11,299,25,0,0.55,35,5,1
4429,"10/1/18",20,"Oenethera biennis","H","C",101,2,0,0,16,"2018-10-26",14,299,25,0,0.7,35,5,1
4430,"10/1/18",20,"Oenethera biennis","H","C",102,1,0,3,14,"2018-10-26",13,299,25,0,0.65,35,5,1
4431,"10/1/18",20,"Asclepias syriaca","L","C",145,0,0,0,21,"2018-10-26",21,299,25,0,1,35,5,0
4432,"10/1/18",20,"Asclepias syriaca","L","C",146,2,0,0,20,"2018-10-26",18,299,25,0,0.9,35,5,0
4433,"10/1/18",20,"Asclepias syriaca","L","C",147,1,0,1,19,"2018-10-26",18,299,25,0,0.9,35,5,0
4434,"10/1/18",20,"Asclepias syriaca","H","C",148,1,0,3,17,"2018-10-26",16,299,25,0,0.8,35,5,1
4435,"10/1/18",20,"Asclepias syriaca","H","C",149,0,0,0,20,"2018-10-26",20,299,25,0,1,35,5,1
4436,"10/1/18",20,"Asclepias syriaca","H","C",150,0,0,0,20,"2018-10-26",20,299,25,0,1,35,5,1
4437,"10/1/18",20,"Cryptotaenia canadensis","L","C",193,5,0,0,20,"2018-10-26",15,299,25,0,0.75,35,5,0
4438,"10/1/18",20,"Cryptotaenia canadensis","L","C",194,4,0,0,20,"2018-10-26",16,299,25,0,0.8,35,5,0
4439,"10/1/18",20,"Cryptotaenia canadensis","L","C",195,0,0,0,20,"2018-10-26",20,299,25,0,1,35,5,0
4440,"10/1/18",20,"Cryptotaenia canadensis","H","C",196,16,0,0,19,"2018-10-26",3,299,25,0,0.15,35,5,1
4441,"10/1/18",20,"Cryptotaenia canadensis","H","C",197,17,0,0,18,"2018-10-26",1,299,25,0,0.05,35,5,1
4442,"10/1/18",20,"Cryptotaenia canadensis","H","C",198,3,0,1,4,"2018-10-26",1,299,25,0,0.05,35,5,1
4443,"10/1/18",20,"Eurbia diviricata","L","C",259,6,0,6,12,"2018-10-26",6,299,25,1,0.3,35,5,0
4444,"10/1/18",20,"Eurbia diviricata","L","C",260,5,0,2,14,"2018-10-26",9,299,25,1,0.45,35,5,0
4445,"10/1/18",20,"Eurbia diviricata","L","C",261,1,0,5,10,"2018-10-26",9,299,25,0,0.45,35,5,0
4446,"10/1/18",20,"Eurbia diviricata","H","C",262,2,0,6,12,"2018-10-26",10,299,25,1,0.5,35,5,1
4447,"10/1/18",20,"Eurbia diviricata","H","C",263,5,0,5,12,"2018-10-26",7,299,25,0,0.35,35,5,1
4448,"10/1/18",20,"Eurbia diviricata","H","C",264,6,0,10,7,"2018-10-26",1,299,25,0,0.05,35,5,1
4449,"10/1/18",20,"Hesperis matronalis","L","C",313,0,0,0,20,"2018-10-26",20,299,25,0,1,35,5,0
4450,"10/1/18",20,"Hesperis matronalis","L","C",314,4,0,0,20,"2018-10-26",16,299,25,0,0.8,35,5,0
4451,"10/1/18",20,"Hesperis matronalis","L","C",315,2,0,0,20,"2018-10-26",18,299,25,0,0.9,35,5,0
4452,"10/1/18",20,"Hesperis matronalis","H","C",316,0,0,0,20,"2018-10-26",20,299,25,0,1,35,5,1
4453,"10/1/18",20,"Hesperis matronalis","H","C",317,0,0,0,20,"2018-10-26",20,299,25,0,1,35,5,1
4454,"10/1/18",20,"Hesperis matronalis","H","C",318,0,0,0,20,"2018-10-26",20,299,25,0,1,35,5,1
4455,"10/1/18",20,"Polygonum virginiatum","L","C",391,15,0,2,18,"2018-10-26",3,299,25,0,0.15,35,5,0
4456,"10/1/18",20,"Polygonum virginiatum","L","C",392,10,0,1,19,"2018-10-26",9,299,25,1,0.45,35,5,0
4457,"10/1/18",20,"Polygonum virginiatum","L","C",393,12,0,0,20,"2018-10-26",8,299,25,2,0.4,35,5,0
4458,"10/1/18",20,"Polygonum virginiatum","H","C",394,18,0,1,18,"2018-10-26",0,299,25,0,0,35,5,1
4459,"10/1/18",20,"Polygonum virginiatum","H","C",395,15,0,0,20,"2018-10-26",5,299,25,1,0.25,35,5,1
4460,"10/1/18",20,"Polygonum virginiatum","H","C",396,19,0,0,20,"2018-10-26",1,299,25,0,0.05,35,5,1
4461,"10/1/18",20,"Carex grisea","L","C",435,20,0,0,20,"2018-10-26",0,299,25,0,0,35,5,0
4462,"10/1/18",20,"Carex grisea","L","C",436,20,0,0,20,"2018-10-26",0,299,25,0,0,35,5,0
4463,"10/1/18",20,"Carex grisea","H","C",437,20,0,0,20,"2018-10-26",0,299,25,0,0,35,5,1
4464,"10/1/18",20,"Carex grisea","H","C",438,20,0,0,20,"2018-10-26",0,299,25,0,0,35,5,1
4465,"10/1/18",20,"Silene vulgaris","L","C",478,3,0,0,20,"2018-10-26",17,299,25,0,0.85,35,5,0
4466,"10/1/18",20,"Silene vulgaris","L","C",479,1,0,0,19,"2018-10-26",18,299,25,0,0.9,35,5,0
4467,"10/1/18",20,"Silene vulgaris","L","C",480,0,0,0,20,"2018-10-26",20,299,25,1,1,35,5,0
4468,"10/1/18",20,"Silene vulgaris","H","C",481,1,0,0,19,"2018-10-26",18,299,25,0,0.9,35,5,1
4469,"10/1/18",20,"Silene vulgaris","H","C",482,1,0,0,18,"2018-10-26",17,299,25,0,0.85,35,5,1
4470,"10/1/18",20,"Silene vulgaris","H","C",483,2,0,0,20,"2018-10-26",18,299,25,0,0.9,35,5,1
4471,"10/1/18",20,"Silene stellata","L","C",532,14,0,0,20,"2018-10-26",6,299,25,0,0.3,35,5,0
4472,"10/1/18",20,"Silene stellata","L","C",533,15,0,0,21,"2018-10-26",6,299,25,0,0.3,35,5,0
4473,"10/1/18",20,"Silene stellata","L","C",534,11,0,0,18,"2018-10-26",7,299,25,0,0.35,35,5,0
4474,"10/1/18",20,"Silene stellata","H","C",535,14,0,0,19,"2018-10-26",5,299,25,0,0.25,35,5,1
4475,"10/1/18",20,"Silene stellata","H","C",536,15,0,0,18,"2018-10-26",3,299,25,0,0.15,35,5,1
4476,"10/1/18",20,"Silene stellata","H","C",537,16,0,0,18,"2018-10-26",2,299,25,0,0.1,35,5,1
4477,"10/1/18",20,"Anemone virginana","L","C",586,1,0,0,21,"2018-10-26",20,299,25,0,1,35,5,0
4478,"10/1/18",20,"Anemone virginana","L","C",587,0,0,2,19,"2018-10-26",19,299,25,1,0.95,35,5,0
4479,"10/1/18",20,"Anemone virginana","L","C",588,2,0,0,21,"2018-10-26",19,299,25,0,0.95,35,5,0
4480,"10/1/18",20,"Anemone virginana","H","C",589,0,0,0,19,"2018-10-26",19,299,25,2,0.95,35,5,1
4481,"10/1/18",20,"Anemone virginana","H","C",590,0,0,0,20,"2018-10-26",20,299,25,2,1,35,5,1
4482,"10/1/18",20,"Anemone virginana","H","C",591,2,0,2,18,"2018-10-26",16,299,25,0,0.8,35,5,1
4483,"10/1/18",20,"Thalictrum dioicum","L","C",640,4,0,7,8,"2018-10-26",4,299,25,2,0.2,35,5,0
4484,"10/1/18",20,"Thalictrum dioicum","L","C",641,5,0,5,9,"2018-10-26",4,299,25,0,0.2,35,5,0
4485,"10/1/18",20,"Thalictrum dioicum","L","C",642,7,0,5,10,"2018-10-26",3,299,25,1,0.15,35,5,0
4486,"10/1/18",20,"Thalictrum dioicum","H","C",643,8,0,3,12,"2018-10-26",4,299,25,0,0.2,35,5,1
4487,"10/1/18",15,"Thalictrum dioicum","H","C",644,5,0,5,10,"2018-10-26",5,299,25,0,0.333333333333333,35,5,1
4488,"10/1/18",15,"Thalictrum dioicum","H","C",645,9,0,5,10,"2018-10-26",1,299,25,0,0.0666666666666667,35,5,1
4489,"10/1/18",10,"Impatiens capensis","L","C",684,2,0,8,2,"2018-10-26",0,299,25,0,0,35,5,0
4490,"10/1/18",10,"Impatiens capensis","L","C",685,2,0,8,2,"2018-10-26",0,299,25,0,0,35,5,0
4491,"10/1/18",10,"Impatiens capensis","H","C",686,1,0,9,1,"2018-10-26",0,299,25,0,0,35,5,1
4492,"10/1/18",10,"Impatiens capensis","H","C",687,1,0,9,1,"2018-10-26",0,299,25,0,0,35,5,1
4493,"10/1/18",15,"Phlox cuspidata","H","C",722,0,0,0,8,"2018-10-26",8,299,25,0,0.533333333333333,35,5,1
4494,"10/1/18",15,"Phlox cuspidata","H","C",723,5,0,0,12,"2018-10-26",7,299,25,0,0.466666666666667,35,5,1
4495,"10/1/18",15,"Phlox cuspidata","L","C",720,1,0,0,12,"2018-10-26",11,299,25,0,0.733333333333333,35,5,0
4496,"10/1/18",15,"Phlox cuspidata","L","C",721,4,0,0,13,"2018-10-26",9,299,25,0,0.6,35,5,0
4497,"10/8/18",20,"Oenethera biennis","H","D",103,3,0,2,15,"2018-10-08",0,281,0,0,0,42,6,1
4498,"10/8/18",20,"Oenethera biennis","H","D",104,2,0,0,18,"2018-10-08",0,281,0,0,0,42,6,1
4499,"10/8/18",20,"Oenethera biennis","H","D",105,1,0,1,18,"2018-10-08",0,281,0,0,0,42,6,1
4500,"10/8/18",20,"Oenethera biennis","L","D",106,1,0,1,19,"2018-10-08",0,281,0,0,0,42,6,0
4501,"10/8/18",20,"Oenethera biennis","L","D",107,1,0,3,16,"2018-10-08",0,281,0,0,0,42,6,0
4502,"10/8/18",20,"Oenethera biennis","L","D",108,2,0,2,18,"2018-10-08",0,281,0,0,0,42,6,0
4503,"10/8/18",20,"Asclepias syriaca","H","D",151,0,0,0,20,"2018-10-08",0,281,0,0,0,42,6,1
4504,"10/8/18",20,"Asclepias syriaca","H","D",152,0,0,0,21,"2018-10-08",0,281,0,0,0,42,6,1
4505,"10/8/18",20,"Asclepias syriaca","H","D",153,0,0,0,20,"2018-10-08",0,281,0,0,0,42,6,1
4506,"10/8/18",20,"Asclepias syriaca","L","D",154,3,0,2,18,"2018-10-08",0,281,0,0,0,42,6,0
4507,"10/8/18",20,"Asclepias syriaca","L","D",155,0,0,1,19,"2018-10-08",0,281,0,0,0,42,6,0
4508,"10/8/18",20,"Asclepias syriaca","L","D",156,0,0,0,20,"2018-10-08",0,281,0,0,0,42,6,0
4509,"10/8/18",20,"Cryptotaenia canadensis","H","D",199,11,0,1,19,"2018-10-08",0,281,0,0,0,42,6,1
4510,"10/8/18",20,"Cryptotaenia canadensis","H","D",200,13,0,0,19,"2018-10-08",0,281,0,0,0,42,6,1
4511,"10/8/18",20,"Cryptotaenia canadensis","H","D",201,19,0,0,20,"2018-10-08",0,281,0,0,0,42,6,1
4512,"10/8/18",20,"Cryptotaenia canadensis","L","D",202,6,0,1,19,"2018-10-08",0,281,0,0,0,42,6,0
4513,"10/8/18",20,"Cryptotaenia canadensis","L","D",203,5,0,0,20,"2018-10-08",0,281,0,0,0,42,6,0
4514,"10/8/18",20,"Cryptotaenia canadensis","L","D",204,4,0,0,22,"2018-10-08",0,281,0,0,0,42,6,0
4515,"10/8/18",20,"Eurbia diviricata","H","D",265,6,0,2,18,"2018-10-08",0,281,0,0,0,42,6,1
4516,"10/8/18",20,"Eurbia diviricata","H","D",266,3,0,7,11,"2018-10-08",0,281,0,0,0,42,6,1
4517,"10/8/18",20,"Eurbia diviricata","H","D",267,8,0,4,15,"2018-10-08",0,281,0,0,0,42,6,1
4518,"10/8/18",20,"Eurbia diviricata","L","D",268,8,0,3,16,"2018-10-08",0,281,0,0,0,42,6,0
4519,"10/8/18",20,"Eurbia diviricata","L","D",269,3,0,6,12,"2018-10-08",0,281,0,0,0,42,6,0
4520,"10/8/18",20,"Eurbia diviricata","L","D",270,6,0,2,14,"2018-10-08",0,281,0,0,0,42,6,0
4521,"10/8/18",20,"Hesperis matronalis","H","D",319,0,0,0,20,"2018-10-08",0,281,0,0,0,42,6,1
4522,"10/8/18",20,"Hesperis matronalis","H","D",320,0,1,0,18,"2018-10-08",1,281,0,1,0.05,42,6,1
4523,"10/8/18",20,"Hesperis matronalis","H","D",321,0,3,0,19,"2018-10-08",3,281,0,3,0.15,42,6,1
4524,"10/8/18",20,"Hesperis matronalis","L","D",322,0,2,0,18,"2018-10-08",2,281,0,2,0.1,42,6,0
4525,"10/8/18",20,"Hesperis matronalis","L","D",323,0,1,0,20,"2018-10-08",1,281,0,1,0.05,42,6,0
4526,"10/8/18",20,"Hesperis matronalis","L","D",324,1,1,0,18,"2018-10-08",1,281,0,1,0.05,42,6,0
4527,"10/8/18",20,"Carex grayi","H","D",359,0,0,0,6,"2018-10-08",0,281,0,0,0,42,6,1
4528,"10/8/18",20,"Carex grayi","H","D",360,0,0,0,2,"2018-10-08",0,281,0,0,0,42,6,1
4529,"10/8/18",20,"Carex grayi","L","D",361,0,0,0,0,"2018-10-08",0,281,0,0,0,42,6,0
4530,"10/8/18",20,"Carex grayi","L","D",362,0,0,0,3,"2018-10-08",0,281,0,0,0,42,6,0
4531,"10/8/18",20,"Polygonum virginiatum","H","D",397,13,0,1,18,"2018-10-08",0,281,0,0,0,42,6,1
4532,"10/8/18",20,"Polygonum virginiatum","H","D",398,14,0,2,18,"2018-10-08",0,281,0,0,0,42,6,1
4533,"10/8/18",20,"Polygonum virginiatum","H","D",399,15,0,0,20,"2018-10-08",0,281,0,0,0,42,6,1
4534,"10/8/18",20,"Polygonum virginiatum","L","D",400,4,0,1,19,"2018-10-08",0,281,0,0,0,42,6,0
4535,"10/8/18",20,"Polygonum virginiatum","L","D",401,8,0,2,18,"2018-10-08",0,281,0,0,0,42,6,0
4536,"10/8/18",20,"Polygonum virginiatum","L","D",402,10,0,1,18,"2018-10-08",0,281,0,0,0,42,6,0
4537,"10/8/18",20,"Carex grisea","H","D",439,18,0,0,20,"2018-10-08",0,281,0,0,0,42,6,1
4538,"10/8/18",20,"Carex grisea","H","D",440,19,0,1,19,"2018-10-08",0,281,0,0,0,42,6,1
4539,"10/8/18",20,"Carex grisea","L","D",441,19,0,1,19,"2018-10-08",0,281,0,0,0,42,6,0
4540,"10/8/18",20,"Carex grisea","L","D",442,18,0,0,20,"2018-10-08",0,281,0,0,0,42,6,0
4541,"10/8/18",20,"Silene vulgaris","H","D",484,3,0,0,20,"2018-10-08",0,281,0,0,0,42,6,1
4542,"10/8/18",20,"Silene vulgaris","H","D",485,2,0,0,20,"2018-10-08",0,281,0,0,0,42,6,1
4543,"10/8/18",20,"Silene vulgaris","H","D",486,4,0,0,17,"2018-10-08",0,281,0,0,0,42,6,1
4544,"10/8/18",20,"Silene vulgaris","L","D",487,1,0,0,18,"2018-10-08",0,281,0,0,0,42,6,0
4545,"10/8/18",20,"Silene vulgaris","L","D",488,4,0,0,18,"2018-10-08",0,281,0,0,0,42,6,0
4546,"10/8/18",20,"Silene vulgaris","L","D",489,2,0,0,17,"2018-10-08",0,281,0,0,0,42,6,0
4547,"10/8/18",20,"Silene stellata","H","D",538,18,0,0,20,"2018-10-08",0,281,0,0,0,42,6,1
4548,"10/8/18",20,"Silene stellata","H","D",539,19,0,0,20,"2018-10-08",0,281,0,0,0,42,6,1
4549,"10/8/18",20,"Silene stellata","H","D",540,15,0,0,20,"2018-10-08",0,281,0,0,0,42,6,1
4550,"10/8/18",20,"Silene stellata","L","D",541,12,0,0,20,"2018-10-08",0,281,0,0,0,42,6,0
4551,"10/8/18",20,"Silene stellata","L","D",542,18,0,2,18,"2018-10-08",0,281,0,0,0,42,6,0
